price_per_m,floors,latitude,longitude
29.0,3,53.149977,50.140851
66.0,4,53.187726,50.11374
51.0,9,53.208047,50.282488
148.0,1,53.198074,50.10923
17.5,5,53.511435,49.834499
55.0,6,53.435469,50.12725
37.0,10,53.439406,50.13044
63.0,10,53.247829,50.237689
37.0,9,53.247425,50.264738
24.0,2,53.139947,50.135353
32.0,9,53.147066,50.062302
58.3,9,53.245065,50.193501
51.0,5,53.21366,50.154496
56.0,5,53.188551,50.197544
37.0,5,53.119405,50.090986
48.0,4,53.217829,50.159778
39.0,5,53.211886,50.226963
81.0,10,53.214108,50.223792
37.0,5,53.486571,50.021016
34.0,4,53.428978,49.963568
52.0,10,53.227032,50.276173
120.0,8,53.197194,50.106679
42.0,5,53.187694,50.176972
46.0,5,53.220422,50.223101
43.0,5,53.226988,50.296179
43.5,3,53.316235,50.310965
35.0,3,53.21269,50.296484
59.0,5,53.223479,50.273568
31.0,5,53.231144,50.293627
53.0,9,53.286875,50.121196
34.5,3,53.149702,50.141794
39.0,3,53.373085,50.370631
43.0,6,53.249117,50.260983
63.0,5,53.116627,50.157326
48.5,10,53.236082,50.252952
38.0,3,53.310097,50.307228
49.0,18,53.194141,50.205853
48.0,2,53.181008,50.093303
53.0,9,53.221446,50.200095
58.0,11,53.207038,50.173846
35.0,6,53.136058,50.129784
50.0,9,53.111903,50.147795
45.0,16,53.195366,50.151918
32.0,4,53.234028,50.287366
42.0,12,53.247624,50.254326
60.0,9,53.210144,50.181051
48.0,17,53.246779,50.190052
38.0,5,53.192096,50.266355
61.0,15,53.218578,50.242873
58.0,11,53.230002,50.189216
46.0,5,53.248875,50.311863
38.0,2,53.227975,50.23751
45.0,4,53.236588,50.288399
36.0,5,53.230794,50.29573
46.0,5,53.235322,50.276928
21.0,2,53.118297,50.075669
52.0,5,53.213283,50.156329
39.0,2,53.267206,50.242504
61.0,9,53.196741,50.141884
45.0,5,53.300842,50.271709
56.0,9,53.252134,50.210686
42.0,3,53.312313,50.310022
57.0,5,53.207,50.165384
64.0,5,53.217392,50.207228
73.0,9,53.236642,50.20464
38.0,5,53.137689,50.153481
50.0,5,53.250776,50.264657
56.0,5,53.226325,50.246646
72.0,5,53.211503,50.161386
65.0,5,53.191206,50.123846
57.0,9,53.244893,50.207677
25.0,4,53.30095,50.289513
52.0,3,53.288334,50.221484
69.0,10,53.191551,50.120675
44.0,3,53.316725,50.311621
70.0,24,53.204126,50.182847
50.0,5,53.235807,50.243672
58.0,9,53.266139,50.226793
54.0,5,53.211255,50.18291
86.0,9,53.192463,50.088344
74.0,5,53.199228,50.100364
57.0,9,53.244052,50.209294
77.0,10,53.224417,50.198155
45.0,3,53.317311,50.31057
51.0,9,53.217484,50.273487
27.0,5,53.103065,50.03255
31.0,2,53.227484,50.26551
25.0,2,53.444571,49.801
62.0,9,53.257952,50.225167
34.0,2,53.192571,50.097435
61.0,5,53.195252,50.21913
49.0,9,53.239579,50.228805
55.0,5,53.118049,50.157452
60.0,9,53.24174,50.232776
42.0,2,53.216675,50.289908
67.0,5,53.198187,50.164081
55.0,9,53.197011,50.221619
50.0,5,53.116838,50.160587
27.0,5,53.37244,50.368385
18.0,5,53.516778,50.141336
73.0,23,53.203408,50.184554
39.0,3,53.172097,50.176406
93.0,3,53.239412,50.174134
51.0,5,53.190283,50.194166
82.0,14,53.203489,50.115824
68.0,17,53.207432,50.175212
43.0,5,53.516982,50.145423
53.0,5,53.234157,50.276209
40.0,4,53.115471,50.07858
62.0,9,53.204638,50.222499
77.0,9,53.205016,50.121034
45.0,3,53.320157,50.312465
49.0,9,53.259364,50.232623
53.0,5,53.211822,50.235524
17.0,1,53.519562,50.141749
54.0,10,53.232454,50.252682
40.0,3,53.201315,50.183099
70.0,9,53.207221,50.225733
46.0,5,53.3195,50.305413
58.0,5,53.212388,50.152843
63.0,9,53.19385,50.113389
60.0,5,53.190758,50.182793
48.0,5,53.237068,50.236135
60.0,9,53.190521,50.144525
48.0,9,53.246956,50.229317
82.0,5,53.196509,50.18238
54.0,5,53.208645,50.24493
73.0,27,53.259956,50.222634
56.0,9,53.191546,50.201523
48.0,5,53.233942,50.297176
50.0,9,53.253352,50.230269
61.0,9,53.252888,50.202628
49.0,5,53.185864,50.199601
30.0,2,53.142043,50.134626
51.0,5,53.210269,50.222409
44.0,2,53.177948,50.07725
87.0,9,53.198856,50.134293
60.0,10,53.199449,50.155979
74.0,22,53.222007,50.196008
41.0,3,53.307181,50.315861
52.0,5,53.249957,50.25844
40.0,3,53.519054,50.138902
58.0,5,53.20247,50.230368
38.0,2,53.265881,50.241103
36.0,2,53.165209,50.383908
78.0,10,53.244656,50.187554
67.0,5,53.189032,50.199718
69.0,5,53.243098,50.213794
66.0,16,53.206445,50.203697
26.0,2,53.393725,50.151478
47.0,5,53.347527,50.220594
51.0,9,53.200539,50.173927
66.0,9,53.238863,50.194453
33.0,2,53.135577,50.120441
39.0,5,53.251897,50.235336
57.0,5,53.227382,50.209563
57.0,5,53.246482,50.226038
51.0,5,53.116243,50.156104
53.0,5,53.204099,50.230745
62.0,9,53.195004,50.122822
37.0,5,53.144636,50.047678
56.0,5,53.193553,50.182874
46.0,4,53.220794,50.265178
100.0,14,53.195463,50.115599
39.0,4,53.207097,50.159823
56.0,5,53.114946,50.149394
62.0,5,53.123674,50.095585
65.0,9,53.200663,50.205943
83.0,17,53.205328,50.190411
41.0,5,53.109925,50.080125
86.0,3,53.267766,50.215735
56.0,9,53.234659,50.210605
54.0,16,53.252985,50.220379
41.0,3,53.327262,50.316238
37.0,4,53.233166,50.278248
25.0,1,53.176955,50.14987
57.0,5,53.205377,50.23088
44.0,9,53.254429,50.26304
51.0,9,53.234055,50.250877
53.0,5,53.201974,50.203994
42.0,10,53.382232,50.17549
49.0,3,53.194179,50.131041
40.0,5,53.12121,50.096726
74.0,5,53.187683,50.091812
58.0,3,53.115065,50.161584
65.0,9,53.189906,50.14545
79.0,4,53.194448,50.098513
48.0,5,53.252678,50.236737
63.0,5,53.178946,50.082425
105.0,19,53.233468,50.180916
90.0,5,53.251805,50.236108
25.0,2,53.396882,50.56526
60.0,9,53.112876,50.142998
42.0,5,53.242387,50.248137
91.0,7,53.193121,50.101011
38.0,5,53.121702,50.090204
45.0,12,53.260371,50.228401
28.0,5,53.106811,50.084185
44.0,10,53.237612,50.254874
85.0,9,53.239903,50.193564
39.0,9,53.490337,49.850138
30.0,5,53.485339,49.849527
60.0,10,53.11513,50.147481
76.0,12,53.19809,50.149142
49.0,9,53.244327,50.226299
40.0,2,53.18002,50.089566
63.0,5,53.243567,50.247616
37.0,2,53.302693,50.273703
58.0,10,53.252667,50.204461
46.0,9,53.094846,50.166085
52.0,9,53.238863,50.207389
69.0,16,53.247565,50.237546
14.0,2,53.430416,49.923989
52.0,9,53.163017,50.387834
65.0,5,53.181936,50.082434
56.0,5,53.201294,50.18653
50.0,9,53.209983,50.179883
53.0,4,53.206024,50.16091
41.0,2,53.180727,50.084796
69.0,5,53.205183,50.160713
53.0,9,53.243109,50.2118
33.0,2,53.221452,50.207084
39.0,2,53.224859,50.252467
74.0,12,53.199746,50.141695
35.0,2,53.202826,50.184886
57.0,5,53.190996,50.205233
56.0,5,53.217122,50.270163
38.0,2,53.233942,50.24298
50.0,2,53.185638,50.102547
50.0,5,53.144609,50.049411
60.0,9,53.113627,50.143016
89.0,5,53.191395,50.111764
79.0,9,53.190424,50.087985
64.0,12,53.254521,50.226344
88.0,2,53.192307,50.099573
57.0,2,53.189539,50.088057
83.0,3,53.182735,50.089261
34.0,2,53.173398,50.190303
42.0,2,53.74461,49.375397
78.0,5,53.192193,50.13044
41.0,5,53.122145,50.09483
51.0,9,53.250906,50.231284
53.0,5,53.171698,50.192828
47.0,5,53.249586,50.254461
20.0,2,53.118784,49.948468
67.0,5,53.202001,50.195208
85.0,11,53.189355,50.116704
48.0,5,53.190364,50.193286
62.0,5,53.346946,50.224044
42.0,5,53.298092,50.289962
40.0,2,53.199945,50.249484
75.0,12,53.196239,50.139602
44.0,5,53.250448,50.261863
71.0,9,53.192852,50.120271
35.0,4,53.085036,50.088821
45.0,9,53.242522,50.257192
60.0,5,53.215354,50.192091
58.0,9,53.234826,50.218061
57.0,5,53.215774,50.20915
34.0,5,53.23267,50.29723
70.0,9,53.233338,50.214315
40.0,5,53.349499,50.219777
57.0,9,53.250728,50.226308
67.0,2,53.181407,50.08918
48.0,5,53.2009,50.209473
67.0,5,53.195468,50.226065
57.0,5,53.212803,50.158692
48.0,5,53.202421,50.156652
61.0,5,53.231118,50.277278
62.0,9,53.221074,50.199906
79.0,5,53.206563,50.144256
37.0,5,53.484899,49.849734
71.0,9,53.208305,50.141884
35.0,5,53.122912,50.087707
58.0,5,53.218918,50.227422
45.0,3,53.312136,50.310947
28.0,5,53.518588,50.141516
77.0,5,53.202739,50.114512
51.0,2,53.220104,50.23839
73.0,9,53.200042,50.215501
62.0,2,53.188557,50.085712
61.0,5,53.212749,50.161602
59.0,17,53.222514,50.19537
74.0,5,53.242053,50.238489
53.0,5,53.237989,50.262303
46.0,9,53.340366,50.224412
67.0,5,53.234255,50.278069
51.0,2,53.221123,50.206338
31.0,2,53.384381,50.173406
48.0,3,53.114184,50.160255
46.0,2,53.226293,50.237231
53.0,5,53.213731,50.190294
42.0,5,53.121853,50.091129
45.0,3,53.319995,50.312097
39.0,2,53.177646,50.193555
127.0,11,53.235036,50.054316
55.0,3,53.321044,50.308989
54.0,9,53.266613,50.22558
57.0,10,53.385283,50.327368
60.0,12,53.234168,50.270738
56.0,5,53.246908,50.246735
57.0,12,53.199158,50.139198
32.0,3,53.506396,50.267343
51.0,5,53.213903,50.172166
51.0,5,53.213375,50.246071
47.0,9,53.242969,50.24086
53.0,5,53.203171,50.177134
66.0,16,53.154589,50.077277
55.0,19,53.185622,50.195388
50.0,5,53.197874,50.222993
57.0,5,53.206671,50.242046
96.0,5,53.196466,50.108835
83.0,22,53.217451,50.164944
55.0,10,53.227134,50.275562
